PD	1/X	X	PD
0.61946000000000001	7.61205463562147866	0.13137057573396621	0.61946000000000001
0.61978480000000002	7.46594941502194764	0.13394143790847801	0.61978480000000002
0.62010960000000004	7.31961021845182014	0.13661929667772818	0.62010960000000004
0.62043440000000005	7.17303607609360316	0.13941098154138862	0.62043440000000005
0.62075919999999996	7.02622601337898978	0.14232391586832671	0.62075919999999996
0.62108399999999997	6.87917905095741133	0.14536618288207293	0.62108399999999997
0.62140879999999998	6.73189420466469635	0.14854660064429936	0.62140879999999998
0.62173360000000000	6.58437048549112625	0.15187480750111684	0.62173360000000000
0.62205840000000001	6.43660689954937038	0.15536135973598300	0.62205840000000001
0.62238320000000003	6.28860244804217405	0.15901784351327999	0.62238320000000003
0.62270800000000004	6.14035612722978463	0.16285700361342870	0.62270800000000004
0.62303280000000005	5.99186692839712531	0.16689289197340509	0.62303280000000005
0.62335759999999996	5.84313383782075668	0.17114103968102123	0.62335759999999996
0.62368239999999997	5.69415583673528847	0.17561865686017900	0.62368239999999997
0.62400719999999998	5.54493190130013325	0.18034486587031442	0.62400719999999998
0.62433200000000000	5.39546100256535954	0.18534097448290957	0.62433200000000000
0.62465680000000001	5.24574210643765149	0.19063079726561194	0.62465680000000001
0.62498160000000003	5.09577417364584750	0.19624103539983506	0.62498160000000003
0.62530640000000004	4.94555615970626139	0.20220172771415751	0.62530640000000004
0.62563120000000005	4.79508701488769695	0.20854678901450976	0.62563120000000005
0.62595599999999996	4.64436568417627171	0.21531465608039449	0.62595599999999996
0.62628079999999997	4.49339110723968016	0.22254906731551052	0.62628079999999997
0.62660559999999998	4.34216221839167638	0.23030000946634299	0.62660559999999998
0.62693040000000000	4.19067794655575732	0.23862487472268823	0.62693040000000000
0.62725520000000001	4.03893721522883542	0.24758988484136232	0.62725520000000001
0.62758000000000003	3.88693894244460214	0.25727185705959987	0.62758000000000003
0.62790480000000004	3.73468204073645271	0.26776041148681218	0.62790480000000004
0.62822960000000005	3.58216541710029546	0.27916075433766085	0.62822960000000005
0.62855439999999996	3.42938797295697917	0.29159722022870255	0.62855439999999996
0.62887919999999997	3.27634860411423334	0.30521782655980584	0.62887919999999997
0.62920399999999999	3.12304620072878336	0.32020019420994905	0.62920399999999999
0.62952880000000000	2.96947964726763569	0.33675933792647783	0.62952880000000000
0.62985360000000001	2.81564782246934842	0.35515805351075158	0.62985360000000001
0.63017840000000003	2.66154959930487411	0.37572097106932495	0.63017840000000003
0.63050320000000004	2.50718384493815583	0.39885387823431306	0.63050320000000004
0.63082800000000006	2.35254942068634865	0.42507077267190979	0.63082800000000006
0.63115279999999996	2.19764518197975622	0.45503250852312133	0.63115279999999996
0.63147759999999997	2.04246997832126942	0.48960327966333783	0.63147759999999997
0.63180239999999999	1.88702265324587648	0.52993534459159530	0.63180239999999999
0.63212720000000000	1.73130204427939982	0.57759996489591081	0.63212720000000000
0.63245200000000001	1.57530698289713755	0.63479690679775069	0.63245200000000001
0.63277680000000003	1.41903629448209156	0.70470361039283491	0.63277680000000003
0.63310160000000004	1.26248879828288096	0.79208623582253268	0.63310160000000004
0.63342640000000006	1.10566330737128538	0.90443446330646537	0.63342640000000006
0.63375119999999996	0.94855862859950313	1.05423109320764641	0.63375119999999996
0.63407599999999997	0.79117356255678761	1.26394516617613029	0.63407599999999997
0.63440079999999999	0.63350690352625638	1.57851476350731490	0.63440079999999999
0.63472560000000000	0.47555743944080797	2.10279540821791455	0.63472560000000000
0.63505040000000001	0.31732395183894530	3.15135366934904537	0.63505040000000001
0.63537520000000003	0.15880521582016735	6.29702239208824377	0.63537520000000003
