PD	1/X	X	PD
0.50382059999999995	1.16445387957758761	0.85877166759301438	0.50382059999999995
0.50598119999999991	2.33780473478507345	0.42775172157050800	0.50598119999999991
0.50814179999999998	3.51941677019050081	0.28413798799562789	0.50814179999999998
0.51030239999999993	4.70863104283903677	0.21237595192785733	0.51030239999999993
0.51246300000000000	5.90476847026616891	0.16935465040425590	0.51246300000000000
0.51462359999999996	7.10713306512703547	0.14070371144544283	0.51462359999999996
0.51678419999999992	8.31501536347785830	0.12026435987025497	0.51678419999999992
0.51894479999999998	9.52769600997315180	0.10495716896857815	0.51894479999999998
0.52110539999999994	10.74444946022328828	0.09307131125722827	0.52110539999999994
0.52326599999999990	11.96454775838556195	0.08358025896124094	0.52326599999999990
0.52542659999999997	13.18726434680875492	0.07583073893881520	0.52542659999999997
0.52758719999999992	14.41187786426211659	0.06938721028713073	0.52758719999999992
0.52974779999999999	15.63767588995623115	0.06394812164141861	0.52974779999999999
0.53190839999999995	16.86395859217559234	0.05929805831378002	0.53190839999999995
0.53406899999999990	18.09004224284176132	0.05527903067200965	0.53406899999999990
0.53622959999999997	19.31526256260869800	0.05177252945739616	0.53622959999999997
0.53839019999999993	20.53897786505723033	0.04868791458708812	0.53839019999999993
0.54055080000000000	21.76057197306817059	0.04595467441010482	0.54055080000000000
0.54271139999999995	22.97945688536346154	0.04351712945125958	0.54271139999999995
0.54487199999999991	24.19507517637698157	0.04133072506327058	0.54487199999999991
0.54703259999999998	25.40690211788278674	0.03935938334237706	0.54703259999999998
0.54919319999999994	26.61444751604821590	0.03757357726088476	0.54919319999999994
0.55135380000000000	27.81725726264422605	0.03594890720383491	0.55135380000000000
0.55351439999999996	29.01491460393084054	0.03446503336820173	0.55351439999999996
0.55567499999999992	30.20704113515250100	0.03310486437667942	0.55567499999999992
0.55783559999999999	31.39329753253656108	0.03185393311943680	0.55783559999999999
0.55999619999999994	32.57338403815787586	0.03069991127813299	0.55999619999999994
0.56215679999999990	33.74704071596803345	0.02963222785714753	0.56215679999999990
0.56431739999999997	34.91404749968756249	0.02864176661296427	0.56431739999999997
0.56647799999999993	36.07422405513434427	0.02772062396883829	0.56647799999999993
0.56863859999999999	37.22742948093011250	0.02686191375400371	0.56863859999999999
0.57079919999999995	38.37356187243945271	0.02605960852224711	0.57079919999999995
0.57295979999999991	39.51255777429158655	0.02530840968869495	0.57295979999999991
0.57512039999999998	40.64439154697777212	0.02460364055011565	0.57512039999999998
0.57728099999999993	41.76907467287183096	0.02394115761078805	0.57728099999999993
0.57944160000000000	42.88665502664781570	0.02331727665351018	0.57944160000000000
0.58160219999999996	43.99721613453933600	0.02272871076529238	0.58160219999999996
0.58376279999999992	45.10087644626921843	0.02217251811483856	0.58376279999999992
0.58592339999999998	46.19778864283367170	0.02164605773084169	0.58592339999999998
0.58808399999999994	47.28813900272899673	0.02114695188030745	0.58808399999999994
0.59024459999999990	48.37214684871312187	0.02067305391938799	0.59024459999999990
0.59240519999999997	49.45006409686627791	0.02022242070386662	0.59240519999999997
0.59456579999999992	50.52217492961926126	0.01979328881611028	0.59456579999999992
0.59672639999999999	51.58879561461066032	0.01938405400022144	0.59672639999999999
0.59888699999999995	52.65027449178507624	0.01899325330499517	0.59888699999999995
0.60104759999999990	53.70699215213043232	0.01861954952098974	0.60104759999999990
0.60320819999999997	54.75936183293741522	0.01826171756805439	0.60320819999999997
0.60536879999999993	55.80783005656142848	0.01791863254648132	0.60536879999999993
0.60752940000000000	56.85287754247108438	0.01758925921125039	0.60752940000000000
0.60968999999999995	57.89502042600734910	0.01727264266670479	0.60968999999999995
